key,parameter_code,process_code,flow_code,source_region_code,target_country_code,value,unit,source
"FLH,HEATPUMP#B,,,",FLH,HEATPUMP#B,,,,7884.0,h,
"FLH,NG-DRI-C#B,,,",FLH,NG-DRI-C#B,,,,7884.0,h,Agora 2025 Green iron trade
"FLH,NH3SYN#B,,,",FLH,NH3SYN#B,,,,7884.0,h,
"FLH,NH3SYN,,,",FLH,NH3SYN,,,,8000.0,h,Fasihi et al. 2021
"FLH,PEM-EL,,,",FLH,PEM-EL,,,,3861.914191419142,h,average of PTX Atlas
"FLH,PV-FIX,,ARE,",FLH,PV-FIX,,ARE,,1662.0,h,
"FLH,PV-FIX,,ARG,",FLH,PV-FIX,,ARG,,1494.0,h,
"FLH,PV-FIX,,ARG-BA,",FLH,PV-FIX,,ARG-BA,,1501.409990284945,h,
"FLH,PV-FIX,,ARG-CAT,",FLH,PV-FIX,,ARG-CAT,,2184.2849520000136,h,
"FLH,PV-FIX,,ARG-CBA,",FLH,PV-FIX,,ARG-CBA,,1472.2464967200012,h,
"FLH,PV-FIX,,ARG-CHA,",FLH,PV-FIX,,ARG-CHA,,1462.293405359997,h,
"FLH,PV-FIX,,ARG-CHU,",FLH,PV-FIX,,ARG-CHU,,1565.655279120001,h,
"FLH,PV-FIX,,ARG-COR,",FLH,PV-FIX,,ARG-COR,,1411.9226517600005,h,
"FLH,PV-FIX,,ARG-CRB,",FLH,PV-FIX,,ARG-CRB,,1571.8333939199993,h,
"FLH,PV-FIX,,ARG-CRU,",FLH,PV-FIX,,ARG-CRU,,1419.2559755999985,h,
"FLH,PV-FIX,,ARG-EST,",FLH,PV-FIX,,ARG-EST,,1553.4726681600023,h,
"FLH,PV-FIX,,ARG-FOR,",FLH,PV-FIX,,ARG-FOR,,1449.92262888,h,
"FLH,PV-FIX,,ARG-FUE,",FLH,PV-FIX,,ARG-FUE,,919.5980925599986,h,
"FLH,PV-FIX,,ARG-JUJ,",FLH,PV-FIX,,ARG-JUJ,,2038.9844970000051,h,
"FLH,PV-FIX,,ARG-LAR,",FLH,PV-FIX,,ARG-LAR,,1927.5699347999985,h,
"FLH,PV-FIX,,ARG-MEN,",FLH,PV-FIX,,ARG-MEN,,1738.9096295999984,h,
"FLH,PV-FIX,,ARG-MIS,",FLH,PV-FIX,,ARG-MIS,,1441.0558828799994,h,
"FLH,PV-FIX,,ARG-NEG,",FLH,PV-FIX,,ARG-NEG,,1598.6654748000003,h,
"FLH,PV-FIX,,ARG-NEU,",FLH,PV-FIX,,ARG-NEU,,1672.0413458399996,h,
"FLH,PV-FIX,,ARG-PAM,",FLH,PV-FIX,,ARG-PAM,,1585.1219047199993,h,
"FLH,PV-FIX,,ARG-RIO,",FLH,PV-FIX,,ARG-RIO,,1444.5405770399989,h,
"FLH,PV-FIX,,ARG-SAF,",FLH,PV-FIX,,ARG-SAF,,1463.6960647199994,h,
"FLH,PV-FIX,,ARG-SAJ,",FLH,PV-FIX,,ARG-SAJ,,1798.3159226999983,h,
"FLH,PV-FIX,,ARG-SAL,",FLH,PV-FIX,,ARG-SAL,,1674.9613511999978,h,
"FLH,PV-FIX,,ARG-SAT,",FLH,PV-FIX,,ARG-SAT,,1564.1549919000008,h,
"FLH,PV-FIX,,ARG-TUC,",FLH,PV-FIX,,ARG-TUC,,1670.31158688,h,
"FLH,PV-FIX,,AUS,",FLH,PV-FIX,,AUS,,1557.0,h,
"FLH,PV-FIX,,BRA,",FLH,PV-FIX,,BRA,,1346.0,h,
"FLH,PV-FIX,,CHL,",FLH,PV-FIX,,CHL,,1939.0,h,
"FLH,PV-FIX,,CHN,",FLH,PV-FIX,,CHN,,1845.4554144000026,h,
"FLH,PV-FIX,,COL,",FLH,PV-FIX,,COL,,1300.0,h,
"FLH,PV-FIX,,CRI,",FLH,PV-FIX,,CRI,,1336.1040323999978,h,
"FLH,PV-FIX,,DNK,",FLH,PV-FIX,,DNK,,957.7596276000007,h,
"FLH,PV-FIX,,DZA,",FLH,PV-FIX,,DZA,,1699.0,h,
"FLH,PV-FIX,,EGY,",FLH,PV-FIX,,EGY,,1744.0,h,
"FLH,PV-FIX,,ESP,",FLH,PV-FIX,,ESP,,1567.265079600002,h,
"FLH,PV-FIX,,IDN,",FLH,PV-FIX,,IDN,,1506.0,h,
"FLH,PV-FIX,,IND,",FLH,PV-FIX,,IND,,1562.0,h,
"FLH,PV-FIX,,JOR,",FLH,PV-FIX,,JOR,,1792.0,h,
"FLH,PV-FIX,,KAZ,",FLH,PV-FIX,,KAZ,,1425.0,h,
"FLH,PV-FIX,,KEN,",FLH,PV-FIX,,KEN,,1418.0,h,
"FLH,PV-FIX,,MAR,",FLH,PV-FIX,,MAR,,1631.0,h,
"FLH,PV-FIX,,MAR-BEN,",FLH,PV-FIX,,MAR-BEN,,1745.33846688,h,
"FLH,PV-FIX,,MAR-CAS,",FLH,PV-FIX,,MAR-CAS,,1665.7276233599982,h,
"FLH,PV-FIX,,MAR-DAK,",FLH,PV-FIX,,MAR-DAK,,1728.1917287999981,h,
"FLH,PV-FIX,,MAR-DRA,",FLH,PV-FIX,,MAR-DRA,,1808.0709587999988,h,
"FLH,PV-FIX,,MAR-FES,",FLH,PV-FIX,,MAR-FES,,1678.0894264800027,h,
"FLH,PV-FIX,,MAR-GUE,",FLH,PV-FIX,,MAR-GUE,,1758.0457144800002,h,
"FLH,PV-FIX,,MAR-LAA,",FLH,PV-FIX,,MAR-LAA,,1742.770432080001,h,
"FLH,PV-FIX,,MAR-LOR,",FLH,PV-FIX,,MAR-LOR,,1709.8854897600017,h,
"FLH,PV-FIX,,MAR-MAR,",FLH,PV-FIX,,MAR-MAR,,1734.1491045599982,h,
"FLH,PV-FIX,,MAR-RAB,",FLH,PV-FIX,,MAR-RAB,,1620.7182007199983,h,
"FLH,PV-FIX,,MAR-SOU,",FLH,PV-FIX,,MAR-SOU,,1800.775983599998,h,
"FLH,PV-FIX,,MAR-TAN,",FLH,PV-FIX,,MAR-TAN,,1615.309697519999,h,
"FLH,PV-FIX,,MEX,",FLH,PV-FIX,,MEX,,1731.0,h,
"FLH,PV-FIX,,MRT,",FLH,PV-FIX,,MRT,,1657.0,h,
"FLH,PV-FIX,,NAM,",FLH,PV-FIX,,NAM,,1859.5896948000045,h,
"FLH,PV-FIX,,NOR,",FLH,PV-FIX,,NOR,,845.3034720000005,h,
"FLH,PV-FIX,,PER,",FLH,PV-FIX,,PER,,1746.0,h,
"FLH,PV-FIX,,PRT,",FLH,PV-FIX,,PRT,,1445.5080791999967,h,
"FLH,PV-FIX,,RUS,",FLH,PV-FIX,,RUS,,1173.0,h,
"FLH,PV-FIX,,SAU,",FLH,PV-FIX,,SAU,,1723.0,h,
"FLH,PV-FIX,,SWE,",FLH,PV-FIX,,SWE,,886.0813487999985,h,
"FLH,PV-FIX,,THA,",FLH,PV-FIX,,THA,,1254.531981600001,h,
"FLH,PV-FIX,,TUN,",FLH,PV-FIX,,TUN,,1611.0,h,
"FLH,PV-FIX,,UKR,",FLH,PV-FIX,,UKR,,1398.729733199999,h,
"FLH,PV-FIX,,URY,",FLH,PV-FIX,,URY,,1338.0,h,
"FLH,PV-FIX,,USA,",FLH,PV-FIX,,USA,,1593.0,h,
"FLH,PV-FIX,,VNM,",FLH,PV-FIX,,VNM,,1266.9854976000001,h,
"FLH,PV-FIX,,ZAF,",FLH,PV-FIX,,ZAF,,1603.0,h,
"FLH,PV-FIX,,ZAF-EC,",FLH,PV-FIX,,ZAF-EC,,1725.7083537599988,h,
"FLH,PV-FIX,,ZAF-FRS,",FLH,PV-FIX,,ZAF-FRS,,1808.769283199998,h,
"FLH,PV-FIX,,ZAF-GAU,",FLH,PV-FIX,,ZAF-GAU,,1770.0387314399968,h,
"FLH,PV-FIX,,ZAF-KWA,",FLH,PV-FIX,,ZAF-KWA,,1694.913479999998,h,
"FLH,PV-FIX,,ZAF-LIM,",FLH,PV-FIX,,ZAF-LIM,,1711.457395919999,h,
"FLH,PV-FIX,,ZAF-MPU,",FLH,PV-FIX,,ZAF-MPU,,1752.2448955200002,h,
"FLH,PV-FIX,,ZAF-NC,",FLH,PV-FIX,,ZAF-NC,,1814.9242226399974,h,
"FLH,PV-FIX,,ZAF-NW,",FLH,PV-FIX,,ZAF-NW,,1786.6500962399978,h,
"FLH,PV-FIX,,ZAF-WC,",FLH,PV-FIX,,ZAF-WC,,1664.7200798400002,h,
"FLH,RES-HYBR,,ARE,",FLH,RES-HYBR,,ARE,,3116.3347803479924,h,
"FLH,RES-HYBR,,ARG,",FLH,RES-HYBR,,ARG,,5660.92,h,
"FLH,RES-HYBR,,ARG-BA,",FLH,RES-HYBR,,ARG-BA,,4945.876712693032,h,
"FLH,RES-HYBR,,ARG-CAT,",FLH,RES-HYBR,,ARG-CAT,,4818.113416518788,h,
"FLH,RES-HYBR,,ARG-CBA,",FLH,RES-HYBR,,ARG-CBA,,4796.327236646953,h,
"FLH,RES-HYBR,,ARG-CHA,",FLH,RES-HYBR,,ARG-CHA,,4353.180127467142,h,
"FLH,RES-HYBR,,ARG-CHU,",FLH,RES-HYBR,,ARG-CHU,,6390.414606450556,h,
"FLH,RES-HYBR,,ARG-COR,",FLH,RES-HYBR,,ARG-COR,,4296.974935369292,h,
"FLH,RES-HYBR,,ARG-CRB,",FLH,RES-HYBR,,ARG-CRB,,4058.0540031422247,h,
"FLH,RES-HYBR,,ARG-CRU,",FLH,RES-HYBR,,ARG-CRU,,6369.476711283189,h,
"FLH,RES-HYBR,,ARG-EST,",FLH,RES-HYBR,,ARG-EST,,4886.447991827175,h,
"FLH,RES-HYBR,,ARG-FOR,",FLH,RES-HYBR,,ARG-FOR,,4947.366287433748,h,
"FLH,RES-HYBR,,ARG-FUE,",FLH,RES-HYBR,,ARG-FUE,,4348.77595835732,h,
"FLH,RES-HYBR,,ARG-JUJ,",FLH,RES-HYBR,,ARG-JUJ,,5341.529225480743,h,
"FLH,RES-HYBR,,ARG-LAR,",FLH,RES-HYBR,,ARG-LAR,,4993.635844263897,h,
"FLH,RES-HYBR,,ARG-MEN,",FLH,RES-HYBR,,ARG-MEN,,4634.742557687833,h,
"FLH,RES-HYBR,,ARG-MIS,",FLH,RES-HYBR,,ARG-MIS,,3199.5290500507745,h,
"FLH,RES-HYBR,,ARG-NEG,",FLH,RES-HYBR,,ARG-NEG,,5871.017014780769,h,
"FLH,RES-HYBR,,ARG-NEU,",FLH,RES-HYBR,,ARG-NEU,,5150.266853721007,h,
"FLH,RES-HYBR,,ARG-PAM,",FLH,RES-HYBR,,ARG-PAM,,5140.682349188661,h,
"FLH,RES-HYBR,,ARG-RIO,",FLH,RES-HYBR,,ARG-RIO,,4336.804452046911,h,
"FLH,RES-HYBR,,ARG-SAF,",FLH,RES-HYBR,,ARG-SAF,,4440.521524468659,h,
"FLH,RES-HYBR,,ARG-SAJ,",FLH,RES-HYBR,,ARG-SAJ,,4214.26313063101,h,
"FLH,RES-HYBR,,ARG-SAL,",FLH,RES-HYBR,,ARG-SAL,,5055.829699092767,h,
"FLH,RES-HYBR,,ARG-SAT,",FLH,RES-HYBR,,ARG-SAT,,4747.307904746095,h,
"FLH,RES-HYBR,,ARG-TUC,",FLH,RES-HYBR,,ARG-TUC,,3565.3259655172683,h,
"FLH,RES-HYBR,,AUS,",FLH,RES-HYBR,,AUS,,4753.97,h,
"FLH,RES-HYBR,,BRA,",FLH,RES-HYBR,,BRA,,5155.55,h,
"FLH,RES-HYBR,,CHL,",FLH,RES-HYBR,,CHL,,3450.29,h,
"FLH,RES-HYBR,,CHN,",FLH,RES-HYBR,,CHN,,5183.707028904495,h,
"FLH,RES-HYBR,,COL,",FLH,RES-HYBR,,COL,,5503.0,h,
"FLH,RES-HYBR,,CRI,",FLH,RES-HYBR,,CRI,,3421.514796497493,h,
"FLH,RES-HYBR,,DNK,",FLH,RES-HYBR,,DNK,,5197.026838772,h,
"FLH,RES-HYBR,,DZA,",FLH,RES-HYBR,,DZA,,4270.91,h,
"FLH,RES-HYBR,,EGY,",FLH,RES-HYBR,,EGY,,4644.36,h,
"FLH,RES-HYBR,,ESP,",FLH,RES-HYBR,,ESP,,5668.523418574508,h,
"FLH,RES-HYBR,,IDN,",FLH,RES-HYBR,,IDN,,2496.284437136494,h,
"FLH,RES-HYBR,,IND,",FLH,RES-HYBR,,IND,,4890.74,h,
"FLH,RES-HYBR,,JOR,",FLH,RES-HYBR,,JOR,,2376.5,h,
"FLH,RES-HYBR,,KAZ,",FLH,RES-HYBR,,KAZ,,5289.962108140493,h,
"FLH,RES-HYBR,,KEN,",FLH,RES-HYBR,,KEN,,3668.54,h,
"FLH,RES-HYBR,,MAR,",FLH,RES-HYBR,,MAR,,4739.42,h,
"FLH,RES-HYBR,,MAR-BEN,",FLH,RES-HYBR,,MAR-BEN,,3352.6974508185135,h,
"FLH,RES-HYBR,,MAR-CAS,",FLH,RES-HYBR,,MAR-CAS,,4107.461264954989,h,
"FLH,RES-HYBR,,MAR-DAK,",FLH,RES-HYBR,,MAR-DAK,,6342.17431498525,h,
"FLH,RES-HYBR,,MAR-DRA,",FLH,RES-HYBR,,MAR-DRA,,4442.550067817161,h,
"FLH,RES-HYBR,,MAR-FES,",FLH,RES-HYBR,,MAR-FES,,3693.5166831944407,h,
"FLH,RES-HYBR,,MAR-GUE,",FLH,RES-HYBR,,MAR-GUE,,5015.183442073222,h,
"FLH,RES-HYBR,,MAR-LAA,",FLH,RES-HYBR,,MAR-LAA,,5823.227877045037,h,
"FLH,RES-HYBR,,MAR-LOR,",FLH,RES-HYBR,,MAR-LOR,,4805.635625465841,h,
"FLH,RES-HYBR,,MAR-MAR,",FLH,RES-HYBR,,MAR-MAR,,3574.433575771499,h,
"FLH,RES-HYBR,,MAR-RAB,",FLH,RES-HYBR,,MAR-RAB,,3447.3598533759478,h,
"FLH,RES-HYBR,,MAR-SOU,",FLH,RES-HYBR,,MAR-SOU,,4479.26417262346,h,
"FLH,RES-HYBR,,MAR-TAN,",FLH,RES-HYBR,,MAR-TAN,,4503.3511393000135,h,
"FLH,RES-HYBR,,MEX,",FLH,RES-HYBR,,MEX,,4219.5,h,
"FLH,RES-HYBR,,MRT,",FLH,RES-HYBR,,MRT,,6214.79,h,
"FLH,RES-HYBR,,NAM,",FLH,RES-HYBR,,NAM,,6766.448976519507,h,
"FLH,RES-HYBR,,NOR,",FLH,RES-HYBR,,NOR,,4955.983204192496,h,
"FLH,RES-HYBR,,PER,",FLH,RES-HYBR,,PER,,2965.29,h,
"FLH,RES-HYBR,,PRT,",FLH,RES-HYBR,,PRT,,5677.78203772849,h,
"FLH,RES-HYBR,,RUS,",FLH,RES-HYBR,,RUS,,3549.23,h,
"FLH,RES-HYBR,,SAU,",FLH,RES-HYBR,,SAU,,3830.5299999999997,h,
"FLH,RES-HYBR,,SWE,",FLH,RES-HYBR,,SWE,,3823.9828340194917,h,
"FLH,RES-HYBR,,THA,",FLH,RES-HYBR,,THA,,3569.536935159,h,
"FLH,RES-HYBR,,TUN,",FLH,RES-HYBR,,TUN,,4306.8,h,
"FLH,RES-HYBR,,UKR,",FLH,RES-HYBR,,UKR,,5019.164112094481,h,
"FLH,RES-HYBR,,URY,",FLH,RES-HYBR,,URY,,4775.3099999999995,h,
"FLH,RES-HYBR,,USA,",FLH,RES-HYBR,,USA,,5067.28,h,
"FLH,RES-HYBR,,VNM,",FLH,RES-HYBR,,VNM,,4699.557441241997,h,
"FLH,RES-HYBR,,ZAF,",FLH,RES-HYBR,,ZAF,,4382.46,h,
"FLH,RES-HYBR,,ZAF-EC,",FLH,RES-HYBR,,ZAF-EC,,5288.757823709376,h,
"FLH,RES-HYBR,,ZAF-FRS,",FLH,RES-HYBR,,ZAF-FRS,,4425.610610628464,h,
"FLH,RES-HYBR,,ZAF-GAU,",FLH,RES-HYBR,,ZAF-GAU,,3757.199,h,
"FLH,RES-HYBR,,ZAF-KWA,",FLH,RES-HYBR,,ZAF-KWA,,4268.405744578879,h,
"FLH,RES-HYBR,,ZAF-LIM,",FLH,RES-HYBR,,ZAF-LIM,,4233.359068902451,h,
"FLH,RES-HYBR,,ZAF-MPU,",FLH,RES-HYBR,,ZAF-MPU,,4233.359068902451,h,
"FLH,RES-HYBR,,ZAF-NC,",FLH,RES-HYBR,,ZAF-NC,,5250.510294931822,h,
"FLH,RES-HYBR,,ZAF-NW,",FLH,RES-HYBR,,ZAF-NW,,4461.2336445282735,h,
"FLH,RES-HYBR,,ZAF-WC,",FLH,RES-HYBR,,ZAF-WC,,4751.4057997393265,h,
"FLH,SMR_52%#B,,,",FLH,SMR_52%#B,,,,8322.0,h,based on IEA GHG 2017
"FLH,SMR_52%_BF#B,,,",FLH,SMR_52%_BF#B,,,,8322.0,h,based on IEA GHG 2017
"FLH,SOEC-EL,,,",FLH,SOEC-EL,,,,5519.722314049587,h,average of PTX Atlas
"FLH,WIND-OFF,,ARE,",FLH,WIND-OFF,,ARE,,2453.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,ARG,",FLH,WIND-OFF,,ARG,,5369.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,ARG-BA,",FLH,WIND-OFF,,ARG-BA,,3854.4,h,Bosch et al. 2018
"FLH,WIND-OFF,,ARG-CBA,",FLH,WIND-OFF,,ARG-CBA,,3854.4,h,Bosch et al. 2018
"FLH,WIND-OFF,,ARG-CHU,",FLH,WIND-OFF,,ARG-CHU,,5763.083575369986,h,Bosch et al. 2018
"FLH,WIND-OFF,,ARG-CRU,",FLH,WIND-OFF,,ARG-CRU,,5854.992698059997,h,Bosch et al. 2018
"FLH,WIND-OFF,,ARG-FUE,",FLH,WIND-OFF,,ARG-FUE,,3854.4,h,Bosch et al. 2018
"FLH,WIND-OFF,,ARG-NEG,",FLH,WIND-OFF,,ARG-NEG,,4738.189902050009,h,Bosch et al. 2018
"FLH,WIND-OFF,,AUS,",FLH,WIND-OFF,,AUS,,4205.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,BRA,",FLH,WIND-OFF,,BRA,,3854.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,CHL,",FLH,WIND-OFF,,CHL,,6034.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,CHN,",FLH,WIND-OFF,,CHN,,3592.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,COL,",FLH,WIND-OFF,,COL,,4269.0,h,
"FLH,WIND-OFF,,CRI,",FLH,WIND-OFF,,CRI,,2803.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,DNK,",FLH,WIND-OFF,,DNK,,4730.400000000001,h,Bosch et al. 2018
"FLH,WIND-OFF,,DZA,",FLH,WIND-OFF,,DZA,,3066.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,EGY,",FLH,WIND-OFF,,EGY,,3066.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,ESP,",FLH,WIND-OFF,,ESP,,4277.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,IDN,",FLH,WIND-OFF,,IDN,,2453.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,IND,",FLH,WIND-OFF,,IND,,3567.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,KAZ,",FLH,WIND-OFF,,KAZ,,3697.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,KEN,",FLH,WIND-OFF,,KEN,,3329.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR,",FLH,WIND-OFF,,MAR,,4643.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-CAS,",FLH,WIND-OFF,,MAR-CAS,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-DAK,",FLH,WIND-OFF,,MAR-DAK,,5181.7820854799875,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-GUE,",FLH,WIND-OFF,,MAR-GUE,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-LAA,",FLH,WIND-OFF,,MAR-LAA,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-LOR,",FLH,WIND-OFF,,MAR-LOR,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-MAR,",FLH,WIND-OFF,,MAR-MAR,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-RAB,",FLH,WIND-OFF,,MAR-RAB,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-SOU,",FLH,WIND-OFF,,MAR-SOU,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MAR-TAN,",FLH,WIND-OFF,,MAR-TAN,,4642.8,h,Bosch et al. 2018
"FLH,WIND-OFF,,MEX,",FLH,WIND-OFF,,MEX,,4042.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,MRT,",FLH,WIND-OFF,,MRT,,4750.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,NAM,",FLH,WIND-OFF,,NAM,,5116.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,NOR,",FLH,WIND-OFF,,NOR,,4730.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,PER,",FLH,WIND-OFF,,PER,,3854.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,PRT,",FLH,WIND-OFF,,PRT,,4408.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,RUS,",FLH,WIND-OFF,,RUS,,4522.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,SAU,",FLH,WIND-OFF,,SAU,,2453.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,SWE,",FLH,WIND-OFF,,SWE,,4730.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,THA,",FLH,WIND-OFF,,THA,,2453.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,TUN,",FLH,WIND-OFF,,TUN,,3066.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,UKR,",FLH,WIND-OFF,,UKR,,3066.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,URY,",FLH,WIND-OFF,,URY,,3854.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,USA,",FLH,WIND-OFF,,USA,,4030.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,VNM,",FLH,WIND-OFF,,VNM,,3578.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,ZAF,",FLH,WIND-OFF,,ZAF,,4117.0,h,Bosch et al. 2018
"FLH,WIND-OFF,,ZAF-EC,",FLH,WIND-OFF,,ZAF-EC,,4117.2,h,Bosch et al. 2018
"FLH,WIND-OFF,,ZAF-KWA,",FLH,WIND-OFF,,ZAF-KWA,,4117.2,h,Bosch et al. 2018
"FLH,WIND-OFF,,ZAF-NC,",FLH,WIND-OFF,,ZAF-NC,,4117.2,h,Bosch et al. 2018
"FLH,WIND-OFF,,ZAF-WC,",FLH,WIND-OFF,,ZAF-WC,,4117.2,h,Bosch et al. 2018
"FLH,WIND-ON,,ARE,",FLH,WIND-ON,,ARE,,1642.3104587999985,h,
"FLH,WIND-ON,,ARG,",FLH,WIND-ON,,ARG,,5369.0,h,
"FLH,WIND-ON,,ARG-BA,",FLH,WIND-ON,,ARG-BA,,3756.6367058000046,h,
"FLH,WIND-ON,,ARG-CAT,",FLH,WIND-ON,,ARG-CAT,,2884.1487291833364,h,
"FLH,WIND-ON,,ARG-CBA,",FLH,WIND-ON,,ARG-CBA,,3601.8171951299964,h,
"FLH,WIND-ON,,ARG-CHA,",FLH,WIND-ON,,ARG-CHA,,3079.604993300001,h,
"FLH,WIND-ON,,ARG-CHU,",FLH,WIND-ON,,ARG-CHU,,5763.083575369986,h,
"FLH,WIND-ON,,ARG-COR,",FLH,WIND-ON,,ARG-COR,,3045.275819740001,h,
"FLH,WIND-ON,,ARG-CRB,",FLH,WIND-ON,,ARG-CRB,,2605.2082556500004,h,
"FLH,WIND-ON,,ARG-CRU,",FLH,WIND-ON,,ARG-CRU,,5854.992698059997,h,
"FLH,WIND-ON,,ARG-EST,",FLH,WIND-ON,,ARG-EST,,3710.4766984999937,h,
"FLH,WIND-ON,,ARG-FOR,",FLH,WIND-ON,,ARG-FOR,,3781.7001483800022,h,
"FLH,WIND-ON,,ARG-FUE,",FLH,WIND-ON,,ARG-FUE,,3710.4766984999937,h,
"FLH,WIND-ON,,ARG-JUJ,",FLH,WIND-ON,,ARG-JUJ,,3773.9698333333426,h,
"FLH,WIND-ON,,ARG-LAR,",FLH,WIND-ON,,ARG-LAR,,3188.6275809666754,h,
"FLH,WIND-ON,,ARG-MEN,",FLH,WIND-ON,,ARG-MEN,,3077.163027949993,h,
"FLH,WIND-ON,,ARG-MIS,",FLH,WIND-ON,,ARG-MIS,,1777.2726296600022,h,
"FLH,WIND-ON,,ARG-NEG,",FLH,WIND-ON,,ARG-NEG,,4738.189902050009,h,
"FLH,WIND-ON,,ARG-NEU,",FLH,WIND-ON,,ARG-NEU,,3956.584428499996,h,
"FLH,WIND-ON,,ARG-PAM,",FLH,WIND-ON,,ARG-PAM,,3897.788777519993,h,
"FLH,WIND-ON,,ARG-RIO,",FLH,WIND-ON,,ARG-RIO,,3070.126660369996,h,
"FLH,WIND-ON,,ARG-SAF,",FLH,WIND-ON,,ARG-SAF,,3158.174208530002,h,
"FLH,WIND-ON,,ARG-SAJ,",FLH,WIND-ON,,ARG-SAJ,,2534.5746024499945,h,
"FLH,WIND-ON,,ARG-SAL,",FLH,WIND-ON,,ARG-SAL,,3657.6108475499996,h,
"FLH,WIND-ON,,ARG-SAT,",FLH,WIND-ON,,ARG-SAT,,3418.537205874997,h,
"FLH,WIND-ON,,ARG-TUC,",FLH,WIND-ON,,ARG-TUC,,1908.3186970833303,h,
"FLH,WIND-ON,,AUS,",FLH,WIND-ON,,AUS,,3971.0,h,
"FLH,WIND-ON,,BRA,",FLH,WIND-ON,,BRA,,3517.0,h,
"FLH,WIND-ON,,CHL,",FLH,WIND-ON,,CHL,,6034.0,h,
"FLH,WIND-ON,,CHN,",FLH,WIND-ON,,CHN,,3250.0,h,
"FLH,WIND-ON,,COL,",FLH,WIND-ON,,COL,,4269.0,h,
"FLH,WIND-ON,,CRI,",FLH,WIND-ON,,CRI,,2191.230809349995,h,
"FLH,WIND-ON,,DNK,",FLH,WIND-ON,,DNK,,4400.0,h,
"FLH,WIND-ON,,DZA,",FLH,WIND-ON,,DZA,,2738.0,h,
"FLH,WIND-ON,,EGY,",FLH,WIND-ON,,EGY,,3045.0,h,
"FLH,WIND-ON,,ESP,",FLH,WIND-ON,,ESP,,4276.573496250006,h,
"FLH,WIND-ON,,IDN,",FLH,WIND-ON,,IDN,,1150.778333649995,h,
"FLH,WIND-ON,,IND,",FLH,WIND-ON,,IND,,3567.0,h,
"FLH,WIND-ON,,JOR,",FLH,WIND-ON,,JOR,,667.0,h,
"FLH,WIND-ON,,KAZ,",FLH,WIND-ON,,KAZ,,3697.0,h,
"FLH,WIND-ON,,KEN,",FLH,WIND-ON,,KEN,,2364.0,h,
"FLH,WIND-ON,,MAR,",FLH,WIND-ON,,MAR,,3289.0,h,
"FLH,WIND-ON,,MAR-BEN,",FLH,WIND-ON,,MAR-BEN,,1563.4934093166669,h,
"FLH,WIND-ON,,MAR-CAS,",FLH,WIND-ON,,MAR-CAS,,2513.201244949999,h,
"FLH,WIND-ON,,MAR-DAK,",FLH,WIND-ON,,MAR-DAK,,5181.7820854799875,h,
"FLH,WIND-ON,,MAR-DRA,",FLH,WIND-ON,,MAR-DRA,,2724.090453699998,h,
"FLH,WIND-ON,,MAR-FES,",FLH,WIND-ON,,MAR-FES,,2050.2642833200007,h,
"FLH,WIND-ON,,MAR-GUE,",FLH,WIND-ON,,MAR-GUE,,3542.269272849999,h,
"FLH,WIND-ON,,MAR-LAA,",FLH,WIND-ON,,MAR-LAA,,4616.7798365699955,h,
